,Diario,Titular,Pos,Neg,Neu,Extensión,Link,Fecha,Autor,Recogido,Obj_link
1766,Público,Elecciones en Madrid Ayuso evita aclarar si gobernaría con Vox mientras hace guiños a la extrema derecha,0.002008834388107,0.9920207858085632,0.0059703309088945,17,https://www.publico.es//politica/elecciones-madrid-ayuso-evita-aclarar-gobernaria-vox-guinos-extrema-derecha.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67ed566f90>
1767,Público,Elecciones en Madrid: Gabilondo y el PSOE de Madrid se la juegan: gobernar o catarsis,0.020906426012516,0.7313648462295532,0.2477286159992218,15,https://www.publico.es//politica/elecciones-madrid-gabilondo-psoe-madrid-juegan-gobernar-catarsis.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67eda48350>
1776,La Razón,"Todo lo que debes saber para votar en el 4-M: qué hago si tengo covid-19, horarios, permisos...",0.0084058083593845,0.0102960355579853,0.9812982082366944,17,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210503/sidxywtyozd6bpj2rfgrfpjeb4.html,2021-05-03,"['Alejandro Ortega', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f67ae00c0d0>
1769,Público,Elecciones en Madrid Ciudadanos prepara el terreno ante un eventual fracaso electoral el 4M,0.008378037251532,0.9179413318634032,0.07368054240942,14,https://www.publico.es//politica/elecciones-madrid-ciudadanos-prepara-terreno-eventual-fracaso-electoral-4m.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67afd07e10>
1770,Público,"Elecciones en Madrid El PSOE denuncia a Ayuso ante la Junta Electoral por ""uso torticero y partidista"" de los actos del Dos de Mayo",0.0023487447760999,0.9884248971939088,0.0092264497652649,24,https://www.publico.es//politica/elecciones-madrid-psoe-denuncia-ayuso-junta-electoral-partidista-2-mayo.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67eda66910>
1768,Público,"La capacidad de movilización de la izquierda, la clave que determinará el futuro gobierno de Madrid",0.8717570900917053,0.0407870300114154,0.0874559357762336,16,https://www.publico.es//politica/capacidad-movilizacion-izquierda-clave-determinara-futuro-gobierno-madrid.html,2021-05-03,[],04-05-21,<diario.Link object at 0x7f67afae48d0>
1771,El Español,La izquierda se aferra a una participación masiva como única alternativa al triunfo de Ayuso el 4-M,0.0293262433260679,0.2019757628440857,0.76869797706604,17,https://www.elespanol.com/espana/madrid/20210503/izquierda-aferra-participacion-masiva-alternativa-triunfo-ayuso/578442950_0.html,2021-05-03,['C. Frías'],04-05-21,<diario.Link object at 0x7f67ae010f90>
1774,eldiario.es,Lo que cada uno se juega en estas urnas,0.021395344287157,0.1031685695052146,0.8754360675811768,9,https://www.eldiario.es/arsenioescolar/juega-urnas_132_7895285.html,2021-05-03,"['Arsenio Escolar', 'Iker Rioja Andueza', 'Elena Herrera', 'Canarias Ahora', 'Rodrigo Saiz', 'Víctor Honorato', 'Neus Tomàs', 'Arturo Puente', 'Esther Palomera', 'Eldiario.Es Catalunya']",04-05-21,<diario.Link object at 0x7f67aff631d0>
1772,eldiario.es,Tarde de reflexión y hartazgo de campaña en los bares de Madrid,0.0188245680183172,0.8431565761566162,0.1380187422037124,12,https://www.eldiario.es/madrid/tarde-reflexion-hartazgo-campana-bares-madrid_1_7895316.html,2021-05-03,"['Víctor Honorato', 'Europa Press', 'Iker Rioja Andueza', 'Elena Herrera', 'Canarias Ahora', 'Rodrigo Saiz', 'Neus Tomàs', 'Arturo Puente', 'Esther Palomera', 'Eldiario.Es Catalunya']",04-05-21,<diario.Link object at 0x7f67aff55d50>
1773,eldiario.es,"La ""libertad"" de Ayuso en coalición con la extrema derecha o el cambio en Madrid 26 años después",0.0277665127068758,0.1354741305112838,0.8367593884468079,18,https://www.eldiario.es/politica/libertad-ayuso-coalicion-extrema-derecha-cambio-madrid-26-anos-despues_1_7895204.html,2021-05-03,"['José Precedo', 'Elena Herrera', 'Iker Rioja Andueza', 'Canarias Ahora', 'Rodrigo Saiz', 'Víctor Honorato', 'Neus Tomàs', 'Arturo Puente', 'Esther Palomera', 'Eldiario.Es Catalunya']",04-05-21,<diario.Link object at 0x7f67b403e590>
1940,El País,Vídeo | Activistas de Femen protestan en el colegio electoral de Rocío Monasterio en las elecciones del 4-M,0.009486865252256393,0.9302494525909424,0.06026362255215645,18,https://elpais.com/espana/elecciones-madrid/2021-05-04/video-activistas-de-femen-protestan-en-el-colegio-electoral-de-rocio-monasterio-en-las-elecciones-del-4-m.html,2021-05-04,"['El País', 'Foto', 'Manu Fernandez', 'Ap', 'Vídeo', 'Europa Press']",04-05-21,<diario.Link object at 0x7f203f31d650>
2032,La Razón,¿Hasta qué hora se puede votar en las elecciones de Madrid?,0.01288552489131689,0.09599340707063675,0.8911211490631104,11,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210504/slsa4xhf6jcebpgpvi54oictyi.html,2021-05-04,"['Alejandro Maisanaba', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f203ef19210>
2031,La Razón,Nosotras ya estábamos enamoradas de las Converse pero ahora es Nuria Roca la que ha caído rendida ante este modelo vintage para llevar con vaqueros anchos,0.09273530542850494,0.08446197956800461,0.8228026628494263,26,https://www.larazon.es/lifestyle/20210504/t4elcphvfzexbkigxncatpqiuy.html,2021-05-04,"['Gemma Martos', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f203ef00a50>
2030,La Razón,Largas colas para votar en los colegios electorales de Madrid,0.004083182662725449,0.9781445860862732,0.017772195860743523,10,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210504/5u7665qf4ncfpodp7kdsvn34hi.html,2021-05-04,"['La Razón', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f203ef001d0>
2029,La Razón,"Elecciones Comunidad de Madrid: Ayuso contesta con ironía a Tezanos: “Hola tabernarios, ¿qué tal lleváis la jornada?”",0.01788480207324028,0.8430982828140259,0.13901695609092712,17,https://www.larazon.es/madrid/elecciones-comunidad-madrid/20210504/4yxrd5s5mffcdee3kj5vvj6yqa.html,2021-05-04,"['La Razón', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f204e2a9690>
2028,La Razón,"Fran Perea, Alberto Chicote y otros famosos a los que les ha tocado mesa electoral",0.03471366688609123,0.1417982131242752,0.8234881162643433,15,https://www.larazon.es/gente/20210504/wj5qebvbifhvjiyweukod7jd4y.html,2021-05-04,['Última Actualización.'],04-05-21,<diario.Link object at 0x7f203ef18f10>
1985,El Mundo,Tezanos siguió encuestando sobre Madrid incluso en la jornada de reflexión,0.10342689603567123,0.062361013144254684,0.834212064743042,11,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/04/60912777fc6c8317418b4628.html,2021-05-04,"['Bernardo Díaz', 'Juanma Lamet']",04-05-21,<diario.Link object at 0x7f203f2bced0>
1984,El Mundo,La participación en las elecciones de Madrid sube dos puntos respecto a 2019,0.03909223899245262,0.44629961252212524,0.5146081447601318,13,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/04/60912de5fdddff65618b4581.html,2021-05-04,"['Javi Martínez', 'Euroa Press']",04-05-21,<diario.Link object at 0x7f203f2b5290>
1983,El Mundo,Consulta en esta App el aforo de los colegios electorales y todos los datos sobre las elecciones en Madrid,0.022990336641669273,0.012536311522126198,0.964473307132721,19,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/04/609107e3fc6c83e6138b45af.html,2021-05-04,['Europa Press'],04-05-21,<diario.Link object at 0x7f203f2bcb90>
1980,El Mundo,Cómo saber mi mesa electoral y el colegio donde tengo que votar en las elecciones,0.006688843481242657,0.05448894202709198,0.9388222694396973,15,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/04/608be09cfdddff78748b4651.html,2021-05-04,"['Alberto Di Lolli', 'El Mundo']",04-05-21,<diario.Link object at 0x7f203f2afb90>
1939,El País,Los madrileños madrugan para votar en día laborable y en pandemia: “Vengo pronto y me voy a trabajar ‘votada’”,0.002168799052014947,0.9917330741882324,0.006098107434809208,19,https://elpais.com/espana/elecciones-madrid/2021-05-04/los-madrilenos-madrugan-para-votar-en-dia-laborable-y-en-pandemia-mi-voto-nunca-ha-sido-secreto.html,2021-05-04,"['Luis De Vega', 'Berta Ferrero', 'Luis De Vega Hernández']",04-05-21,<diario.Link object at 0x7f203fe85790>
1979,El Mundo,Horario de los colegios electorales en las elecciones de Madrid 2021,0.03161606192588806,0.1440892070531845,0.8242946863174438,11,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/04/608bdd55fc6c831f538b46c6.html,2021-05-04,"['Alberto Di Lolli', 'El Mundo']",04-05-21,<diario.Link object at 0x7f203ef5d610>
1978,El Mundo,"Elecciones Madrid, noticias en directo | La participación sube dos puntos respecto a 2019: un 28,44% ha ido a votar",0.21574725210666656,0.09598665684461594,0.6882660984992981,20,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/04/6090c7f121efa0ae598b4627.html,2021-05-04,"['Carlos García Pozo', 'Sara Polo', 'Esther Mucientes', 'Javier Munera']",04-05-21,<diario.Link object at 0x7f203f2bc510>
1937,El País,"Vídeo | La jornada electoral del 4-M en la Comunidad de Madrid, en directo",0.20265161991119385,0.12196813523769379,0.675380289554596,14,https://elpais.com/espana/elecciones-madrid/2021-05-04/video-votaciones-sondeos-recuentos-y-resultados-de-las-elecciones-del-4-m-en-la-comunidad-de-madrid-en-directo.html,2021-05-04,['El País'],04-05-21,<diario.Link object at 0x7f203fe851d0>
1938,El País,"La participación en las elecciones de Madrid se sitúa en el 28,4%, 2,2 puntos más que en 2019",0.22078964114189148,0.12518741190433502,0.6540229320526123,18,https://elpais.com/espana/elecciones-madrid/2021-05-04/datos-de-participacion-en-las-elecciones-de-la-comunidad-de-madrid.html,2021-05-04,"['Juana Viúdez', 'Andrea Comas', 'Vídeo', 'Victor Lerena', 'Europa Press']",04-05-21,<diario.Link object at 0x7f203fe93e10>
1948,El País,"Martes, no te cases, pero vota",0.029445592314004898,0.027981342747807503,0.942573070526123,6,https://elpais.com/opinion/2021-05-04/martes-no-te-cases-pero-si-votes.html,2021-05-04,"['Víctor Lapuente', 'Fernando Alvarado']",04-05-21,<diario.Link object at 0x7f203f31ded0>
1947,El País,Elecciones en Madrid: Negativismo polarizador,0.008810687810182571,0.8285349607467651,0.1626543402671814,5,https://elpais.com/opinion/2021-05-04/negativismo-polarizador.html,2021-05-04,"['Enrique Gil Calvo', 'Cadena Ser']",04-05-21,<diario.Link object at 0x7f203fe854d0>
1945,El País,Programas electorales de las elecciones en Madrid: esto es lo que plantean los partidos,0.0073979701846838,0.8006234169006348,0.1919785887002945,14,https://elpais.com/espana/elecciones-madrid/2021-05-04/programas-electorales-de-las-elecciones-en-madrid-esto-es-lo-que-plantean-los-partidos-para-el-4-m.html,2021-05-04,['El País'],04-05-21,<diario.Link object at 0x7f203fe85050>
1944,El País,De Kant a ‘Lady Madrid’: el diccionario madrileño de la campaña electoral del 4-M,0.12429485470056534,0.0823584720492363,0.793346643447876,14,https://elpais.com/espana/elecciones-madrid/2021-05-04/de-kant-a-lady-madrid-el-diccionario-madrileno-de-la-campana.html,2021-05-04,"['Manuel Viejo', 'Olmo Calvo', 'Kike Para']",04-05-21,<diario.Link object at 0x7f203fe85210>
2033,La Razón,El artículo sobre España que causa indignación en las redes sociales,0.002268104813992977,0.9934751391410828,0.0042567383497953415,11,https://www.larazon.es/internacional/20210504/2zy2waqnkbgbvp6umigad7j3ky.html,2021-05-04,"['M. Cuervo', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f203ef0cd10>
1982,El Mundo,Las anécdotas del 4-M: de los desnudos de Femen a los gritos e insultos a Pedro Sánchez,0.008717680349946022,0.7365381121635437,0.25474414229393005,17,https://www.elmundo.es/elecciones/elecciones-madrid/2021/05/04/60913bde21efa0d16a8b463f.html,2021-05-04,"['Ángel Navarrete', 'Daniel Somolinos']",04-05-21,<diario.Link object at 0x7f203f325910>
2034,La Razón,Elecciones Madrid /”Pesadilla en la urnilla” y otras bromas de famosos en las mesas electorales,0.00880421046167612,0.7926726937294006,0.1985231190919876,15,https://www.larazon.es/television/20210504/gvwk44lfeverzbbpau4ar5q4we.html,2021-05-04,"['Gerardo Granda', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f203ef0c310>
2043,eldiario.es,"MAPA | Consulta los datos de participación a las 13.00 horas en las elecciones de Madrid, por municipios y distritos",0.01148714404553175,0.032473307102918625,0.9560394883155823,20,https://www.eldiario.es/madrid/mapa-consulta-datos-participacion-13-00-horas-elecciones-madrid-municipios-distritos_1_7896614.html,2021-05-04,"['Raúl Sánchez', 'Ana Ordaz', 'Victòria Oliveres', 'Marta Borraz', 'Cristina Armunia Berges', 'Alberto Ortiz', 'Diego Larrouy', 'José Precedo', 'Elena Herrera', 'Esther Palomera']",04-05-21,<diario.Link object at 0x7f204e0f9450>
2036,La Razón,"Elecciones Madrid: ¡Fuera, fuera!: Brutal abucheo a Sánchez tras votar en Pozuelo de Alarcón",0.0019382720347493887,0.9938870072364807,0.004174781963229179,14,https://www.larazon.es/madrid/20210504/eb6gukxzjzhqhndvaseof73dqy.html,2021-05-04,"['La Razón', 'Última Actualización.']",04-05-21,<diario.Link object at 0x7f203ef09090>
2122,Público,Elecciones en Madrid Cómo saber mi colegio electoral y la mesa en la que tengo que votar,0.008049572817981243,0.04959942772984505,0.9423509240150452,17,https://www.publico.es//politica/elecciones-madrid-mi-colegio-electoral-mesa-votar.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204de49850>
2121,Público,Marcelo se libra de ser vocal en una mesa electoral y viaja a Londres con la expedición del Real Madrid,0.003981195855885744,0.969086766242981,0.02693203091621399,20,https://www.publico.es//sociedad/marcelo-libra-vocal-mesa-electoral-viaja-londres-expedicion-real-madrid.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204de3f090>
2115,Público,Elecciones en Madrid Quién ganará las elecciones de Madrid según las últimas encuestas publicadas,0.023592257872223854,0.19439846277236938,0.7820092439651489,14,https://www.publico.es//politica/elecciones-madrid-ganara-elecciones-madrid-ultimas-encuestas-publicadas.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204ddd26d0>
2113,Público,"Elecciones en Madrid La participación sube más de dos puntos a las 13 horas: el 28,4% de los censados ya ha ejercido su derecho a voto en Madrid",0.04455741122364998,0.0966523066163063,0.8587902188301086,28,https://www.publico.es//politica/elecciones-madrid-participacion-sube-puntos-13-horas-28-15-censados-han-ejercido-derecho-voto.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204de40610>
2112,Público,"Elecciones en Madrid: La jornada electoral en Madrid, en imágenes",0.07891636341810226,0.06712395697832108,0.8539597392082214,10,https://www.publico.es//photonews/elecciones-madrid-detencion-activistas-femen-imagenes-jornada-electoral-madrid.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204ddd2890>
2111,Público,"Ayuso, Bal, Monasterio y Gabilondo votarán en la capital, Iglesias lo hará en Galapagar y García ya lo hizo por correo",0.014590553939342499,0.05182375758886337,0.9335857629776001,21,https://www.publico.es//directos/elecciones-madrid-directo-ultimas-noticias-jornada-electoral.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204de3f350>
2124,Público,"Ayuso, Aguirre y el cuento de la lechera",0.061872903257608414,0.10880506038665771,0.8293220400810242,8,https://www.publico.es//external/210504052152-publico-dominio-publico-ayuso-aguirre-y-cuento-lechera.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204de3ff10>
2065,El Español,"Iglesias vaticina una victoria histórica de la izquierda: ""Nos jugamos parar a la ultraderecha""",0.09958002716302872,0.2284117192029953,0.672008216381073,14,https://www.elespanol.com/espana/madrid/20210504/iglesias-vaticina-victoria-historica-izquierda-jugamos-ultraderecha/578692470_0.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204e050910>
2064,El Español,"4-M | Las urnas, los vencedores y los vencidos: las elecciones a la Presidencia de la Comunidad de Madrid, en imágenes",0.08699104189872742,0.14520111680030823,0.7678078413009644,21,https://www.elespanol.com/espana/madrid/20210504/vencedores-vencidos-elecciones-presidencia-comunidad-madrid-imagenes/578722123_3.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204e1d3550>
2063,El Español,"Marcelo viaja a Londres con el equipo: una señora mayor, segunda suplente, se ofreció a reemplazarle",0.019489994272589684,0.5998222231864929,0.3806877136230469,16,https://www.elespanol.com/elbernabeu/real-madrid/futbol/20210504/marcelo-acude-vocal-colegio-electoral-pendientes-londres/578692390_0.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204e1d3350>
2062,El Español,"Ayuso anima a la participación: ""Elegimos el modelo de comunidad y de país que queremos""",0.8322075605392456,0.009028472006320953,0.15876396000385284,15,https://www.elespanol.com/espana/madrid/20210504/ayuso-participacion-hoy-elegimos-modelo-comunidad-queremos/578692619_0.html,2021-05-04,['E. E.'],04-05-21,<diario.Link object at 0x7f204e0be9d0>
2061,El Español,"Edmundo Bal: ""Este partido está muy vivo y es más necesario que nunca""",0.7214472889900208,0.01917695254087448,0.25937581062316895,13,https://www.elespanol.com/espana/madrid/20210504/edmundo-bal-partido-vivo-necesario-nunca/578692621_0.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f204e0be950>
2060,El Español,"Crece más de dos puntos la participación en Madrid: el 28,43% de los madrileños ya ha votado",0.698572039604187,0.08429519832134247,0.2171327918767929,17,https://www.elespanol.com/espana/madrid/20210504/crece-puntos-participacion-madrid-madrilenos-votado/578692584_0.html,2021-05-04,[],04-05-21,<diario.Link object at 0x7f203ef10d50>
